id, title, author, summary, rating, warnings, category, fandoms, relationship, characters, additional_tags, language, published, words, chapters_posted, chapters_total, comments, kudos, bookmarks, hits
"14877845", "Deep Red Robes", "Roque", "<p>Sequel to Thin Blue Veil. <br/>"Probably because you're my wife," he whispered taking another step towards her and wrapped an arm around her waist, hugging her to him. He cupped her cheek in his free hand and traced her smooth skin with his thumb.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-11", "2982", "2", "3", "6", "36", "1", "663"
"14901573", "you know we don't care at all (up against the wall)", "professortennant", "<p>The second they were in the alley--away from the lights of the street and prying eyes--his hand was on her waist, spinning her around and pinning her against the rough brick of the alley, his mouth hot and insistent on hers. </p><p>She sighed at the feel of him pressed against her, pushing her into the wall, boxing her in. The rough grain of the brick dragged against her exposed skin, a nice contrast to the soft, wet tongue blazing a trail down her neck and across her collarbones. Her fingers carded through his hair, nails catching on his scalp, and he growled against her skin, the sound reverberating through her. </p><p>“Are we doing this or what, flyboy?”</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-10", "1035", "1", "1", "5", "88", "6", "1865"
"14890058", "Sam & Jack - One last thing (prompted by webbo)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-09", "7", "1", "1", "2", "12", "0", "286"
"14881616", "Just...Come Back Alive, Okay?", "crowdedangels", "<p>He had no doubt in her ability to make the Atlantis expedition a success, he worried about something else.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-08", "264", "1", "1", "8", "70", "1", "824"
"14881562", "Are You Finishing That Or...?", "crowdedangels", "<p>She lingered on a photograph on the wall – an SG1 team shot from the early days. God they looked young. It was kind of a kick in the teeth considering how old she felt right now.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-08", "442", "1", "1", "4", "61", "1", "846"
"14881088", "Sam & Jack - Time to say goodbye", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-08", "0", "1", "1", "4", "13", "0", "208"
"8352337", "Under the Sun", "amaradangeli", "<p>When lightning strikes the DHD and strands Sam and Jack alone on a planet, they must rely on one another to get through until help can arrive. Soon, though, they discover they're not alone on the planet and things change. Suddenly they're thrust into local politics and Sam is drafted to help save the locals' lives. Perhaps, if they play their cards right, all of it can help them get home.</p><p>ABANDONED, DISCONTINUED, AVAILABLE FOR ADOPTION. <strong><em>(Now with new material linked at the end of chapter 11.)</em></strong></p><p>
</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-08", "37878", "11", "?", "124", "253", "28", "5115"
"14876903", "Shortage", "crowdedangels", "<p>The glass case had two kinds of pie, three colours of jello and zip, zero and nada cake.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-08", "262", "1", "1", "10", "70", "1", "658"
"14866646", "chase the cold away", "professortennant", "<p>After Antartica, Sam can’t get warm. Despite the infirmary blankets and heated saline in the infirmary and the soft fleeces and flickering flames of the fire in her house, there is a chill in her bones–something that the heat of blankets and fire can’t chase away. </p><p>And then Jack O'Neill touches her and she remembers warmth.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-06", "1209", "1", "1", "12", "85", "2", "937"
"14860082", "I'm Pretty Sure That's A Synonym", "ThroughTheTulips", "<p>The Daedalus is delayed, forcing the gang to stay on Earth longer than expected. Cue wacky adventures, new friends, and a new chapter in the continuing saga of "Don't these people talk to each other ever?"</p>", "['Mature']", "[]", "['F/M', 'M/M']", "Teen Wolf (TV)", "[]", "[]", "[]", "English", "2018-06-06", "5703", "1", "1", "49", "385", "12", "3225"
"14859288", "codetta", "CoraClavia", "<p>Sometimes the wrong choice is the right one.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-06-05", "1380", "1", "1", "19", "123", "6", "998"
"14814098", "Four Times Jack Finds Sam Exhausted in Her Lab and 1 Time He Wakes Her Up Like He Wants To", "professortennant", "<p>Four times Jack finds Sam in her lab--asleep, tired, and working tirelessly to rescue her team. And one time he finally wakes her up the way he's always wanted to.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-31", "3216", "1", "1", "10", "154", "14", "1393"
"14813351", "Old friend", "BreathxMe", "<p>Des vignettes collectées qui évoquent l'amitié qui relie Jacob Carter à George Hammond. De leur rencontre à l'armée jusqu'à la mort de l'un d'entre eux.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['Gen']", "Stargate SG-1", "[]", "[]", "[]", "Français", "2018-05-31", "4329", "1", "1", "0", "0", "0", "61"
"14810651", "Living Proof", "anr", "<p>Technically <i>she</i> came into <i>his</i> life. Mini!OTP AU.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-31", "702", "1", "1", "22", "70", "2", "874"
"14804303", "A. W. O. L.", "Greysgate", "<p>Jack decides to leave the team for personal reasons, and accidentally asks Carter on a date. The result of that error has a devastating effect on Daniel.</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['M/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-30", "66930", "2", "2", "12", "92", "19", "2460"
"14801051", "If love is not madness, it is not love", "jackgyvwer_fanart", "", "['Not Rated']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-30", "0", "1", "1", "1", "8", "0", "278"
"14801012", "Stargate Sg1-Sam & Jack (black/blue)", "jackgyvwer_fanart", "", "['Not Rated']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-30", "0", "1", "1", "0", "9", "0", "223"
"14800103", "come back home to me", "professortennant", "<p>Cam can’t have Sam like this—agitated and desperate. If she’s going to survive this, if he's going to get her home to Jack O'Neill, she needs to be calm and focused. She needs to fight.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-29", "578", "1", "1", "6", "94", "2", "1029"
"14787011", "lucky charm", "professortennant", "<p>Jack O'Neill was raised on sports superstitions. And his mouth on Samantha Carter's body before every hockey game is his new favorite one.</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-29", "1329", "1", "1", "7", "101", "5", "1736"
"14778890", "Sam & Jack - The escape pod", "Samantha_Carter_is_my_muse", "", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-28", "11", "1", "1", "4", "15", "0", "403"
"14277030", "The Look", "SheynaLew", "<p>It was in that moment that she knew, with absolute certainty, that this had gone beyond harmless flirtation. This was something far more dangerous.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-28", "7400", "7", "7", "59", "90", "7", "2085"
"14762858", "Just to See You Smile", "justanotherjen", "<p>After everything they'd been through, in the end Jack would do anything for Sam, just to see her smile. Even if it meant giving her pre-wedding advice. AU after Affinity.<br/>Lyrics by Tim McGraw.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-28", "1291", "1", "1", "7", "25", "1", "456"
"14768939", "Sam & Jack - Desert rose(Jack's dream)", "jackgyvwer_fanart", "", "['Not Rated']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-27", "3", "1", "1", "0", "3", "0", "157"
"14766209", "Sam & Jack screen cap fic: Jack's electricity pun", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-27", "9", "1", "1", "4", "15", "0", "206"
"14753291", "Love. Cherish. HONOR.", "Greysgate", "<p>Sam finally gets what she has always wanted, and then what she has earned.</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-26", "20437", "1", "1", "14", "21", "0", "1475"
"14746196", "Sam & Jack - I'm really glad you're okay", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-24", "0", "1", "1", "0", "14", "0", "233"
"14724908", "Classified", "crowdedangels", "<p>“When we have three operatives stuck and have exhausted all avenues, I call whoever I damn well need to, Agent Christopher.”</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-21", "1098", "1", "1", "8", "39", "2", "493"
"14706062", "Someone To Watch Over Me", "AuroraGem", "<p>It was in those intimate, stolen moments that Jacob noticed a side to the two officers he never had before. Even now, Jack’s expression had softened as he watched Sam sleep. Missing scene for season 3's The Devil You Know.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-19", "1032", "1", "1", "8", "118", "11", "1146"
"14698122", "random commentfic from Tumblr", "NellieOleson", "<p>commentfic from Tumblr that is random.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['No category']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-18", "3126", "1", "1", "27", "58", "2", "672"
"14687655", "So close but so far away", "jackgyvwer_fanart", "", "['Not Rated']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-17", "0", "1", "1", "0", "9", "0", "246"
"14660592", "Thin Blue Veil", "Roque", "<p>[2018 Sam and Jack Multimedia Awards Nominee - Alternate fic] He gently placed a hand on the small of her back and smiled as a breath hitched in the back of her throat. "Maybe you should call me Jack tonight, huh?" </p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-16", "6371", "3", "3", "2", "81", "2", "1377"
"14414514", "Responsible", "craterdweller", "<p>Tired of always being the responsible one, Sam calls out sick and takes a day for herself.</p>", "['Teen And Up Audiences']", "[]", "['Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-16", "2414", "4", "4", "12", "34", "0", "1117"
"14671497", "Sam & Jack - I thought you'd never ask", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-15", "0", "1", "1", "1", "15", "0", "416"
"14632554", "Fantasy girl", "jackgyvwer_fanart", "", "['Not Rated']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-13", "7", "1", "1", "0", "4", "0", "192"
"14625288", "Five Times They Visited Boring Planets", "CoraClavia", "<p>Jack’s pretty sure he never wants to see another tree on any planet, ever again.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-12", "2584", "1", "1", "15", "154", "7", "1367"
"14625152", "Alien Moon Trolls", "spacegypsy1", "<p>Fun with SG1 on a rescue mission, featuring Daniel and Vala, Teal and Ishta, Cam and Carolyn and Sam and Jack.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-12", "3001", "1", "1", "2", "16", "0", "563"
"14618073", "Tell Me No Secrets", "AuroraGem", "<p>We collect secrets over the years; and hide behind them. But as Jack O'Neill came face-to-face with Jacob Carter, he realized that strategy wasn't going to work.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-11", "1122", "1", "1", "11", "91", "3", "991"
"14603223", "It's a naming game", "Roque", "<p>Sam has a surprise for Jack.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-10", "632", "1", "1", "1", "24", "0", "728"
"14603211", "You're the best!", "Roque", "<p>Jack has a "great idea." Sam's not so sure.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-10", "283", "1", "1", "1", "17", "0", "517"
"14603199", "You haven't experienced evil yet!", "Roque", "<p>"Ready to go Your Crankiness?"</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-05-10", "678", "1", "1", "3", "18", "0", "561"
